,time,der_time,in_heater_on,in_heater_voltage,in_heater_current,in_room_temperature,power_in,G_box,T,power_out_box,total_power_box,der_T,T_heater,power_transfer_heat,total_power_heater,der_T_heater
318,955.5711250759007,1.0,False,12.0,10.45,21.312,0.0,0.73572788,33.48600559009074,8.95675532390561,-1.2419337312498389,-0.018207958565448698,42.34390052353871,7.71482159265577,-7.71482159265577,-0.03168850825435509
319,958.5711250759007,1.0,False,12.0,10.45,21.312,0.0,0.73572788,33.431491104335905,8.916647496871914,-1.2369553293345739,-0.018134970342716338,42.24905163043118,7.67969216753734,-7.67969216753734,-0.031544214693646454
320,961.5711250759007,1.0,False,12.0,10.45,21.312,0.0,0.73572788,33.37719611053387,8.876701156187332,-1.2319535564853226,-0.018061639479320508,42.15463447610184,7.64474759970201,-7.64474759970201,-0.031400680431318356
321,964.5711250759007,1.0,False,12.0,10.45,21.312,0.0,0.73572788,33.32312155872674,8.83691700082432,-1.2269319079087389,-0.017988017218396275,42.06064680005207,7.609985092915581,-7.609985092915581,-0.031257893981882834
322,967.5711250759007,1.0,False,12.0,10.45,21.312,0.0,0.73572788,33.26926825116551,8.797295621021306,-1.2218936122059816,-0.017914150894382384,41.9670863752548,7.575402008815324,-7.575402008815324,-0.031115844508306508
323,970.5711250759007,1.0,False,12.0,10.45,21.312,0.0,0.73572788,33.215636853595925,8.757837506585998,-1.216841651137492,-0.01784008422279215,41.873951006280684,7.540995855448506,-7.540995855448506,-0.030974521774932748
324,973.5711250759007,1.0,False,12.0,10.45,21.312,0.0,0.73572788,33.16222790570763,8.718543054583115,-1.2117787779250664,-0.017765857568539677,41.781238527560184,7.506764276658049,-7.506764276658049,-0.030833916103883446
325,976.5711250759007,1.0,False,12.0,10.45,21.312,0.0,0.73572788,33.10904183080848,8.679412576452041,-1.206707534199392,-0.017691508194407252,41.68894680177159,7.472705042252649,-7.472705042252649,-0.030694018334682927
326,979.5711250759007,1.0,False,12.0,10.45,21.312,0.0,0.73572788,33.05607894478138,8.640446304596644,-1.2016302656933062,-0.017617070491123814,41.597073718345605,7.4388160389033375,-7.4388160389033375,-0.03055481978686572
327,982.5711250759007,1.0,False,12.0,10.45,21.312,0.0,0.73572788,33.00333946437681,8.601644398486282,-1.1965491367735401,-0.01754257619041447,41.50561719207793,7.405095261712742,-7.405095261712742,-0.030416312225347422
328,985.5711250759007,1.0,False,12.0,10.45,21.312,0.0,0.73572788,32.950823514890075,8.563006950304223,-1.191466143897025,-0.017468054562283057,41.41457516184183,7.371540806407197,-7.371540806407197,-0.03027848782835393
329,988.5711250759007,1.0,False,12.0,10.45,21.312,0.0,0.73572788,32.89853113726898,8.524533990176897,-1.186383128071169,-0.017393532597691948,41.32394558939336,7.338150862105728,-7.338150862105728,-0.030141339157720146
330,991.5711250759007,1.0,False,12.0,10.45,21.312,0.0,0.73572788,32.84646229469395,8.486225491015114,-1.1813017863920194,-0.01731903517772274,41.233726458262275,7.304923704623095,-7.304923704623095,-0.030004859131382334
